"hasfix","satellitesused","date","time","lat","lon","altitude","course","speedkmhr","humidity","temperature","bat"
true,13,"200823","005037","3440.8017N","9220.7306W",103.70,272.68,38.97,49.48,33.84,3.86
true,13,"200823","005038","3440.8020N","9220.7377W",103.10,271.99,39.00,49.52,33.82,3.86
true,13,"200823","005039","3440.8030N","9220.7452W",102.10,274.45,39.89,49.95,33.72,3.86
true,13,"200823","005040","3440.8036N","9220.7528W",101.00,272.89,39.52,50.44,33.50,3.86
true,13,"200823","005041","3440.8042N","9220.7603W",99.70,272.66,38.26,50.51,33.45,3.86
true,13,"200823","005042","3440.8046N","9220.7673W",98.80,272.07,36.97,50.65,33.39,3.86
true,13,"200823","005043","3440.8048N","9220.7738W",97.60,272.48,35.26,50.92,33.28,3.86
true,13,"200823","005044","3440.8052N","9220.7802W",96.60,272.91,34.30,51.14,33.20,3.86
true,13,"200823","005045","3440.8054N","9220.7868W",95.50,271.25,35.23,50.83,33.29,3.86
true,13,"200823","005046","3440.8057N","9220.7936W",94.80,273.84,37.39,50.92,33.29,3.86
true,13,"200823","005047","3440.8062N","9220.8008W",94.50,274.22,39.34,50.95,33.29,3.86
true,13,"200823","005048","3440.8069N","9220.8085W",94.10,274.23,41.10,51.08,33.30,3.86
true,13,"200823","005049","3440.8074N","9220.8160W",93.50,274.55,39.89,50.74,33.37,3.86
true,13,"200823","005050","3440.8077N","9220.8233W",93.20,273.50,39.86,50.71,33.40,3.86
true,11,"200823","005051","3440.8080N","9220.8306W",93.50,273.32,40.41,50.62,33.41,3.86
true,13,"200823","005052","3440.8084N","9220.8378W",93.60,273.50,40.43,50.54,33.43,3.86
true,13,"200823","005053","3440.8087N","9220.8452W",93.40,272.82,40.56,50.48,33.47,3.86
true,12,"200823","005054","3440.8089N","9220.8526W",93.20,271.55,41.78,50.14,33.63,3.86
true,13,"200823","005055","3440.8091N","9220.8601W",93.40,272.21,43.06,49.91,33.69,3.86
true,13,"200823","005056","3440.8095N","9220.8669W",94.30,272.89,42.36,49.83,33.71,3.86
true,13,"200823","005057","3440.8098N","9220.8745W",94.10,273.30,41.91,49.71,33.75,3.86
true,12,"200823","005058","3440.8099N","9220.8820W",93.90,272.42,42.37,49.73,33.76,3.86
true,13,"200823","005059","3440.8101N","9220.8896W",93.80,273.45,42.34,49.62,33.80,3.86
true,13,"200823","005100","3440.8103N","9220.8972W",93.60,272.87,42.24,49.54,33.82,3.86
true,13,"200823","005101","3440.8100N","9220.9045W",93.10,272.38,41.84,49.32,33.83,3.86
true,13,"200823","005102","3440.8102N","9220.9119W",92.90,272.24,39.86,49.21,33.83,3.85
true,13,"200823","005103","3440.8104N","9220.9189W",92.90,272.31,37.47,49.10,33.86,3.86
true,12,"200823","005104","3440.8104N","9220.9255W",92.80,271.73,36.08,48.90,33.94,3.86
true,13,"200823","005105","3440.8105N","9220.9317W",92.70,272.46,33.93,48.90,33.92,3.86
true,12,"200823","005106","3440.8106N","9220.9376W",93.00,272.50,30.69,48.87,33.91,3.86
true,11,"200823","005107","3440.8110N","9220.9432W",93.00,271.28,28.04,49.08,33.88,3.86
true,12,"200823","005108","3440.8113N","9220.9478W",93.10,274.87,23.98,49.31,33.92,3.86
true,12,"200823","005109","3440.8117N","9220.9520W",93.30,274.11,20.41,49.43,33.92,3.86
true,12,"200823","005110","3440.8119N","9220.9547W",93.40,281.61,15.50,49.36,33.92,3.86
true,12,"200823","005111","3440.8128N","9220.9566W",93.40,305.18,13.30,49.36,33.93,3.86
true,12,"200823","005112","3440.8144N","9220.9579W",93.40,327.81,14.54,49.38,33.94,3.86
true,12,"200823","005113","3440.8167N","9220.9584W",93.40,351.67,18.13,49.37,33.95,3.86
true,12,"200823","005114","3440.8195N","9220.9582W",93.50,359.04,20.37,49.45,33.93,3.86
true,12,"200823","005115","3440.8232N","9220.9578W",93.60,0.29,25.48,49.23,33.94,3.86
true,12,"200823","005116","3440.8277N","9220.9573W",93.70,0.92,30.21,49.04,33.97,3.86
true,12,"200823","005117","3440.8330N","9220.9566W",93.80,3.46,35.63,48.86,34.00,3.86
true,12,"200823","005118","3440.8387N","9220.9561W",95.00,3.17,38.74,48.87,34.03,3.86
true,12,"200823","005119","3440.8446N","9220.9556W",95.60,3.34,38.73,48.87,34.04,3.86
true,12,"200823","005120","3440.8506N","9220.9550W",96.10,3.36,39.78,49.11,33.95,3.86
true,12,"200823","005121","3440.8567N","9220.9544W",96.60,3.37,40.34,49.24,33.90,3.86
true,12,"200823","005122","3440.8628N","9220.9538W",97.20,4.85,40.28,49.18,33.90,3.86
true,12,"200823","005123","3440.8690N","9220.9534W",98.40,4.17,40.80,49.59,33.83,3.86
true,12,"200823","005124","3440.8754N","9220.9534W",98.40,2.48,41.65,50.40,33.59,3.86
true,12,"200823","005125","3440.8818N","9220.9529W",98.90,2.29,43.43,51.26,33.29,3.86
true,12,"200823","005126","3440.8891N","9220.9527W",98.30,3.15,43.82,51.40,33.25,3.86
true,12,"200823","005127","3440.8956N","9220.9520W",98.70,3.74,42.91,51.47,33.18,3.86
true,12,"200823","005128","3440.9022N","9220.9514W",99.20,2.99,43.52,51.81,33.06,3.87
true,12,"200823","005129","3440.9087N","9220.9508W",99.60,3.01,42.37,52.21,32.96,3.86
true,12,"200823","005130","3440.9150N","9220.9502W",99.90,3.74,40.78,52.76,32.78,3.86
true,12,"200823","005131","3440.9211N","9220.9496W",100.30,3.72,40.37,52.17,32.87,3.86
true,12,"200823","005132","3440.9272N","9220.9491W",100.60,2.47,41.26,51.40,33.04,3.86
true,12,"200823","005133","3440.9333N","9220.9486W",101.10,4.09,39.28,51.04,33.17,3.86
true,12,"200823","005134","3440.9391N","9220.9479W",101.50,4.40,38.08,50.61,33.29,3.86
true,12,"200823","005135","3440.9452N","9220.9477W",102.10,3.46,40.54,50.24,33.38,3.86
true,12,"200823","005136","3440.9513N","9220.9472W",102.80,3.28,40.95,50.11,33.42,3.86
true,12,"200823","005137","3440.9575N","9220.9466W",103.30,3.22,41.32,50.01,33.48,3.86
true,12,"200823","005138","3440.9643N","9220.9472W",105.30,3.30,42.24,49.93,33.50,3.86
true,12,"200823","005139","3440.9705N","9220.9465W",105.70,3.85,41.56,50.10,33.54,3.86
true,12,"200823","005140","3440.9766N","9220.9459W",105.90,4.96,40.76,49.97,33.47,3.86
true,12,"200823","005141","3440.9827N","9220.9452W",106.20,3.43,40.67,50.05,33.44,3.86
true,12,"200823","005142","3440.9887N","9220.9448W",106.50,2.02,39.30,50.28,33.38,3.86
true,12,"200823","005143","3440.9944N","9220.9444W",107.10,3.33,37.06,50.39,33.32,3.86
true,12,"200823","005144","3440.9998N","9220.9441W",107.50,2.07,35.10,50.28,33.33,3.86
true,12,"200823","005145","3441.0049N","9220.9444W",108.90,1.86,31.11,50.19,33.36,3.86
true,12,"200823","005146","3441.0092N","9220.9440W",109.50,3.35,26.89,50.27,33.36,3.86
true,12,"200823","005147","3441.0129N","9220.9435W",110.20,3.44,23.74,50.58,33.31,3.86
true,11,"200823","005148","3441.0160N","9220.9431W",111.00,7.15,17.91,50.52,33.29,3.86
true,12,"200823","005149","3441.0179N","9220.9425W",111.60,15.73,11.26,50.44,33.32,3.86
true,12,"200823","005150","3441.0189N","9220.9421W",111.80,15.84,6.39,50.41,33.32,3.86
true,12,"200823","005151","3441.0199N","9220.9413W",112.20,36.37,9.22,50.49,33.32,3.86
true,12,"200823","005152","3441.0210N","9220.9400W",112.40,58.02,10.33,50.41,33.32,3.86
true,12,"200823","005153","3441.0214N","9220.9378W",112.50,78.94,15.00,50.40,33.34,3.86
true,12,"200823","005154","3441.0214N","9220.9343W",112.50,88.82,20.67,50.42,33.35,3.86
true,11,"200823","005155","3441.0211N","9220.9299W",112.10,93.39,27.02,50.23,33.37,3.86
true,12,"200823","005156","3441.0205N","9220.9247W",110.90,92.91,32.50,50.39,33.37,3.86
true,11,"200823","005157","3441.0205N","9220.9189W",109.50,90.74,35.71,50.41,33.30,3.86
true,12,"200823","005158","3441.0202N","9220.9116W",109.50,91.27,40.08,51.08,33.20,3.86
true,12,"200823","005159","3441.0204N","9220.9042W",108.10,91.20,43.15,50.76,33.23,3.86
true,12,"200823","005200","3441.0200N","9220.8958W",108.00,92.44,46.02,50.25,33.44,3.86
true,12,"200823","005201","3441.0195N","9220.8868W",108.00,92.27,49.00,50.02,33.52,3.86
true,12,"200823","005202","3441.0192N","9220.8778W",107.80,91.04,50.00,49.65,33.65,3.86
true,12,"200823","005203","3441.0187N","9220.8685W",107.80,92.71,51.24,49.21,33.80,3.86
true,12,"200823","005204","3441.0189N","9220.8600W",106.50,91.73,49.17,48.84,33.93,3.86
true,12,"200823","005205","3441.0187N","9220.8509W",106.60,90.77,48.30,48.44,34.08,3.86
true,12,"200823","005206","3441.0185N","9220.8421W",108.70,91.89,49.82,48.41,34.10,3.86
true,12,"200823","005207","3441.0182N","9220.8329W",108.80,91.60,48.80,48.29,34.14,3.86
true,12,"200823","005208","3441.0179N","9220.8238W",108.90,91.56,48.93,48.34,34.11,3.86
true,12,"200823","005209","3441.0175N","9220.8145W",109.30,92.20,50.74,48.42,34.07,3.86
true,12,"200823","005210","3441.0171N","9220.8052W",109.50,92.84,50.28,48.52,34.05,3.86
true,12,"200823","005211","3441.0168N","9220.7959W",109.90,92.61,49.63,48.46,34.09,3.86
true,12,"200823","005212","3441.0165N","9220.7865W",110.40,91.16,51.32,48.38,34.11,3.86
true,12,"200823","005213","3441.0163N","9220.7772W",111.00,92.13,48.69,48.35,34.11,3.86
true,12,"200823","005214","3441.0160N","9220.7675W",111.40,92.23,48.74,48.52,34.04,3.86
true,12,"200823","005215","3441.0144N","9220.7569W",110.10,93.37,49.28,48.69,34.00,3.86
true,12,"200823","005216","3441.0131N","9220.7517W",113.70,93.90,49.23,48.70,34.01,3.86
true,11,"200823","005217","3441.0122N","9220.7421W",114.00,93.42,49.86,48.63,34.04,3.86
true,12,"200823","005218","3441.0134N","9220.7305W",121.00,93.62,50.26,48.46,34.20,3.86
true,12,"200823","005219","3441.0162N","9220.7235W",113.10,91.96,50.26,48.24,34.32,3.86
true,12,"200823","005220","3441.0149N","9220.7130W",113.80,90.13,49.41,48.46,34.13,3.86
true,12,"200823","005221","3441.0140N","9220.7026W",115.00,90.71,47.84,48.55,34.10,3.86
true,12,"200823","005222","3441.0134N","9220.6934W",116.00,91.04,48.84,48.73,34.02,3.86
true,12,"200823","005223","3441.0146N","9220.6855W",109.50,92.54,48.74,48.78,34.02,3.86
true,12,"200823","005224","3441.0162N","9220.6776W",118.50,91.92,47.47,48.77,34.05,3.86
true,12,"200823","005225","3441.0173N","9220.6701W",111.90,92.08,43.47,48.86,34.03,3.86
true,11,"200823","005226","3441.0135N","9220.6650W",112.90,93.08,40.32,48.86,34.00,3.86
true,12,"200823","005227","3441.0129N","9220.6566W",113.50,94.01,37.21,49.19,33.88,3.86
true,11,"200823","005228","3441.0127N","9220.6496W",114.40,93.48,35.78,49.25,33.89,3.86
true,12,"200823","005229","3441.0122N","9220.6425W",115.00,92.89,35.26,49.31,33.86,3.86
true,12,"200823","005230","3441.0118N","9220.6358W",115.50,93.09,32.41,49.50,33.81,3.86
true,12,"200823","005231","3441.0129N","9220.6327W",119.90,94.32,30.11,49.59,33.76,3.87
true,11,"200823","005232","3441.0135N","9220.6286W",117.60,93.60,26.58,49.75,33.73,3.86
true,11,"200823","005233","3441.0134N","9220.6239W",118.00,91.11,25.48,49.59,34.05,3.86
true,12,"200823","005234","3441.0137N","9220.6192W",118.30,79.67,25.02,49.37,34.08,3.86
true,12,"200823","005235","3441.0148N","9220.6149W",118.50,68.59,25.04,49.39,34.11,3.86
true,12,"200823","005236","3441.0183N","9220.6136W",121.30,47.85,25.97,49.76,34.08,3.86
true,12,"200823","005237","3441.0204N","9220.6115W",120.00,36.45,26.39,50.48,33.88,3.86
true,12,"200823","005238","3441.0272N","9220.6120W",118.10,6.87,32.60,50.72,33.71,3.86
true,12,"200823","005239","3441.0327N","9220.6117W",118.20,3.40,38.34,50.57,33.68,3.86
true,12,"200823","005240","3441.0391N","9220.6112W",118.30,3.04,43.97,50.06,33.79,3.86
true,12,"200823","005241","3441.0462N","9220.6111W",118.10,2.67,47.65,49.91,33.82,3.86
true,12,"200823","005242","3441.0536N","9220.6109W",118.00,1.58,50.50,49.88,33.72,3.86
true,12,"200823","005243","3441.0613N","9220.6107W",117.80,2.22,50.52,49.88,33.66,3.86
true,12,"200823","005244","3441.0688N","9220.6102W",117.80,3.19,49.97,49.96,33.65,3.86
true,12,"200823","005245","3441.0764N","9220.6099W",117.60,3.75,49.47,49.78,33.76,3.86
true,12,"200823","005246","3441.0854N","9220.6091W",115.30,5.23,50.06,49.73,33.76,3.86
true,12,"200823","005247","3441.0935N","9220.6086W",114.70,3.98,51.13,49.78,33.86,3.86
true,12,"200823","005248","3441.1010N","9220.6078W",114.80,4.60,50.78,50.40,33.73,3.86
true,12,"200823","005249","3441.1086N","9220.6071W",114.80,3.64,49.86,50.59,33.69,3.86
true,11,"200823","005250","3441.1160N","9220.6064W",115.10,3.25,48.37,50.68,33.62,3.86
true,12,"200823","005251","3441.1229N","9220.6061W",116.60,2.11,46.37,50.62,33.62,3.86
true,12,"200823","005252","3441.1297N","9220.6056W",116.90,3.08,44.74,50.66,33.62,3.86
true,12,"200823","005253","3441.1361N","9220.6051W",117.30,2.35,42.00,50.80,33.60,3.86
true,12,"200823","005254","3441.1420N","9220.6047W",117.60,2.86,37.56,50.89,33.58,3.86
true,12,"200823","005255","3441.1473N","9220.6041W",117.90,2.40,34.30,51.49,33.38,3.86
true,11,"200823","005256","3441.1520N","9220.6037W",118.30,2.93,30.54,51.63,33.29,3.86
true,11,"200823","005257","3441.1561N","9220.6032W",118.60,3.89,26.93,52.02,33.19,3.86
true,12,"200823","005258","3441.1595N","9220.6026W",118.90,6.97,21.63,52.26,33.08,3.86
true,12,"200823","005259","3441.1621N","9220.6014W",119.10,24.19,17.06,52.35,33.01,3.86
true,12,"200823","005300","3441.1637N","9220.5998W",119.40,36.18,13.46,52.82,32.86,3.86
true,12,"200823","005301","3441.1647N","9220.5976W",119.60,60.91,12.80,53.18,32.75,3.86
true,10,"200823","005302","3441.1652N","9220.5948W",119.40,83.22,17.89,53.47,32.60,3.86
true,12,"200823","005303","3441.1649N","9220.5911W",119.40,96.66,19.32,53.67,32.48,3.86
true,11,"200823","005304","3441.1646N","9220.5868W",119.30,92.03,23.87,53.85,32.40,3.86
true,12,"200823","005305","3441.1645N","9220.5818W",118.60,91.75,28.09,54.18,32.32,3.86
true,12,"200823","005306","3441.1634N","9220.5753W",118.00,92.99,31.15,54.32,32.26,3.86
true,12,"200823","005307","3441.1635N","9220.5698W",117.10,92.26,32.97,54.95,32.12,3.86
true,12,"200823","005308","3441.1630N","9220.5633W",117.30,94.04,34.11,55.25,32.02,3.85
true,12,"200823","005309","3441.1624N","9220.5568W",117.10,92.96,36.10,55.43,32.05,3.86
true,12,"200823","005310","3441.1621N","9220.5500W",117.30,92.56,36.23,55.93,32.00,3.85
true,12,"200823","005311","3441.1616N","9220.5431W",117.10,92.38,37.78,56.20,32.00,3.86
true,12,"200823","005312","3441.1613N","9220.5360W",117.30,91.60,38.34,56.28,32.00,3.86
true,12,"200823","005313","3441.1610N","9220.5288W",117.30,91.88,38.73,56.28,32.01,3.86
true,11,"200823","005314","3441.1608N","9220.5217W",117.30,92.56,38.63,56.62,31.96,3.86
true,12,"200823","005315","3441.1605N","9220.5145W",117.30,92.36,38.50,56.53,31.98,3.86
true,11,"200823","005316","3441.1602N","9220.5077W",117.30,93.37,37.32,56.58,31.97,3.85
true,12,"200823","005317","3441.1600N","9220.5008W",117.20,92.23,37.34,56.90,31.90,3.86
true,12,"200823","005318","3441.1599N","9220.4939W",117.20,91.34,37.41,57.32,31.81,3.86
true,12,"200823","005319","3441.1594N","9220.4867W",117.40,92.47,37.32,57.41,31.89,3.86
true,12,"200823","005320","3441.1590N","9220.4794W",117.60,92.24,37.97,57.16,31.88,3.86
true,12,"200823","005321","3441.1586N","9220.4721W",117.70,92.08,37.97,57.11,31.91,3.86
true,12,"200823","005322","3441.1582N","9220.4649W",117.80,92.99,37.45,56.75,31.92,3.86
true,12,"200823","005323","3441.1591N","9220.4555W",119.10,92.29,37.37,57.01,31.86,3.86
true,12,"200823","005324","3441.1580N","9220.4479W",118.40,92.79,40.23,57.06,31.82,3.86
true,12,"200823","005325","3441.1576N","9220.4417W",118.50,92.50,40.13,57.16,31.84,3.86
true,12,"200823","005326","3441.1557N","9220.4341W",117.80,90.90,40.97,57.15,31.81,3.86
true,12,"200823","005327","3441.1549N","9220.4283W",117.70,92.20,39.98,57.08,31.79,3.86
true,12,"200823","005328","3441.1544N","9220.4219W",117.90,92.24,40.76,57.11,31.75,3.86
true,12,"200823","005329","3441.1542N","9220.4155W",118.20,91.33,40.67,57.35,31.77,3.86
true,12,"200823","005330","3441.1545N","9220.4083W",118.50,91.92,39.50,57.20,31.78,3.86
true,12,"200823","005331","3441.1546N","9220.4014W",118.00,88.62,36.54,56.82,31.81,3.86
true,12,"200823","005332","3441.1548N","9220.3951W",117.90,89.08,34.00,57.00,31.79,3.86
true,12,"200823","005333","3441.1547N","9220.3889W",117.80,90.49,36.02,56.84,31.79,3.86
true,12,"200823","005334","3441.1545N","9220.3827W",117.90,89.79,34.52,56.77,31.80,3.86
true,12,"200823","005335","3441.1546N","9220.3770W",118.20,89.99,32.52,56.93,31.77,3.86
true,12,"200823","005336","3441.1545N","9220.3714W",118.60,89.81,31.56,56.84,31.81,3.86
true,11,"200823","005337","3441.1543N","9220.3658W",118.80,91.17,32.02,57.03,31.87,3.86
true,12,"200823","005338","3441.1543N","9220.3604W",118.80,90.37,29.97,57.00,31.82,3.86
true,11,"200823","005339","3441.1540N","9220.3554W",118.80,90.97,29.19,56.87,31.80,3.86
true,11,"200823","005340","3441.1540N","9220.3503W",119.00,91.75,28.02,57.06,31.81,3.86
true,12,"200823","005341","3441.1540N","9220.3459W",119.20,91.97,24.00,56.66,31.82,3.86
true,9,"200823","005342","3441.1538N","9220.3417W",119.20,96.42,21.85,56.27,31.87,3.86
true,11,"200823","005343","3441.1537N","9220.3387W",119.30,96.73,16.63,56.20,31.91,3.86
true,10,"200823","005344","3441.1536N","9220.3361W",119.30,102.34,13.19,56.22,31.94,3.86
true,11,"200823","005345","3441.1534N","9220.3344W",119.30,104.81,8.59,56.06,31.98,3.86
true,11,"200823","005346","3441.1529N","9220.3331W",119.30,126.36,7.72,55.82,32.03,3.86
true,11,"200823","005347","3441.1520N","9220.3319W",119.30,140.41,10.20,55.91,32.06,3.86
true,11,"200823","005348","3441.1512N","9220.3325W",118.40,158.05,11.15,55.45,32.08,3.86
true,12,"200823","005349","3441.1492N","9220.3321W",118.30,180.77,14.43,55.23,32.10,3.86
true,12,"200823","005350","3441.1467N","9220.3315W",117.80,184.68,16.85,55.16,32.14,3.86
true,12,"200823","005351","3441.1439N","9220.3316W",117.80,183.46,17.91,55.07,32.16,3.86
true,11,"200823","005352","3441.1411N","9220.3316W",117.70,180.26,18.74,55.31,32.20,3.86
true,12,"200823","005353","3441.1379N","9220.3304W",118.30,168.48,18.82,55.30,32.22,3.86
true,12,"200823","005354","3441.1352N","9220.3284W",120.00,145.31,19.13,55.19,32.23,3.86
true,12,"200823","005355","3441.1327N","9220.3252W",120.70,132.95,21.80,54.94,32.24,3.86
true,12,"200823","005356","3441.1308N","9220.3207W",121.10,116.67,25.09,54.88,32.23,3.86
true,11,"200823","005357","3441.1298N","9220.3160W",121.30,106.40,26.63,54.89,32.20,3.86
true,12,"200823","005358","3441.1289N","9220.3106W",121.60,100.84,29.71,55.16,32.15,3.86
true,12,"200823","005359","3441.1282N","9220.3045W",122.10,96.34,32.10,55.29,32.10,3.86
true,12,"200823","005400","3441.1274N","9220.2980W",122.80,97.62,34.11,55.78,32.09,3.86
true,12,"200823","005401","3441.1262N","9220.2914W",123.50,100.03,35.08,55.63,32.15,3.86
true,12,"200823","005402","3441.1249N","9220.2849W",124.20,100.64,35.15,55.26,32.18,3.86
true,12,"200823","005403","3441.1236N","9220.2783W",124.80,101.38,35.19,54.78,32.18,3.86
true,12,"200823","005404","3441.1224N","9220.2719W",125.60,101.21,33.82,54.80,32.19,3.86
true,12,"200823","005405","3441.1214N","9220.2656W",126.20,98.45,32.39,54.83,32.15,3.86
true,11,"200823","005406","3441.1209N","9220.2597W",126.90,92.85,31.74,55.01,32.14,3.86
true,11,"200823","005407","3441.1211N","9220.2541W",127.20,86.42,31.11,54.83,32.14,3.86
true,11,"200823","005408","3441.1220N","9220.2485W",127.60,76.55,30.19,54.58,32.16,3.86
true,12,"200823","005409","3441.1223N","9220.2458W",125.00,68.53,27.47,54.59,32.23,3.86
true,12,"200823","005410","3441.1243N","9220.2422W",125.20,58.75,24.59,54.21,32.34,3.86
true,12,"200823","005411","3441.1282N","9220.2380W",122.90,49.95,21.58,54.04,32.37,3.86
true,12,"200823","005412","3441.1299N","9220.2355W",123.20,47.79,17.26,53.83,32.40,3.86
true,12,"200823","005413","3441.1307N","9220.2336W",122.70,48.01,11.87,53.67,32.42,3.86
true,12,"200823","005414","3441.1313N","9220.2326W",122.80,42.73,6.37,53.68,32.44,3.86
true,12,"200823","005415","3441.1315N","9220.2322W",123.00,42.73,0.24,53.54,32.45,3.86
true,12,"200823","005416","3441.1315N","9220.2323W",123.20,42.73,0.09,53.55,32.45,3.86
true,12,"200823","005417","3441.1313N","9220.2323W",123.30,42.73,0.13,53.55,32.46,3.86
true,12,"200823","005418","3441.1311N","9220.2323W",123.50,42.73,0.11,53.53,32.47,3.86
true,12,"200823","005419","3441.1310N","9220.2323W",123.80,42.73,0.09,53.55,32.48,3.86
true,12,"200823","005420","3441.1310N","9220.2322W",123.90,42.73,0.07,53.61,32.49,3.86
true,12,"200823","005421","3441.1309N","9220.2323W",123.90,42.73,0.07,53.59,32.49,3.86
true,12,"200823","005422","3441.1308N","9220.2322W",124.10,42.73,0.19,53.53,32.50,3.86
true,12,"200823","005423","3441.1313N","9220.2318W",124.20,42.73,0.41,53.47,32.54,3.86
true,12,"200823","005424","3441.1323N","9220.2307W",124.30,41.22,6.72,53.37,32.54,3.86
true,12,"200823","005425","3441.1336N","9220.2292W",124.40,48.58,11.89,53.31,32.57,3.86
true,12,"200823","005426","3441.1356N","9220.2273W",124.40,42.10,15.59,53.62,32.60,3.86
true,12,"200823","005427","3441.1382N","9220.2247W",124.60,43.36,19.72,53.53,32.58,3.86
true,12,"200823","005428","3441.1415N","9220.2215W",125.00,40.71,26.00,53.45,32.58,3.86
true,12,"200823","005429","3441.1452N","9220.2184W",124.90,38.83,28.69,53.73,32.52,3.86
true,11,"200823","005430","3441.1487N","9220.2150W",125.00,39.43,29.91,54.08,32.45,3.86
true,11,"200823","005431","3441.1523N","9220.2116W",124.80,39.11,29.98,53.70,32.45,3.86
true,12,"200823","005432","3441.1565N","9220.2075W",124.70,40.82,31.95,53.46,32.50,3.86
true,12,"200823","005433","3441.1620N","9220.2034W",124.30,37.72,32.45,53.46,32.50,3.86
true,12,"200823","005434","3441.1659N","9220.1998W",124.10,40.67,31.65,53.31,32.55,3.86
true,12,"200823","005435","3441.1692N","9220.1961W",124.00,44.26,30.97,53.55,32.53,3.86
true,12,"200823","005436","3441.1727N","9220.1926W",123.70,46.16,29.21,53.68,32.53,3.86
true,12,"200823","005437","3441.1754N","9220.1887W",123.50,52.76,27.76,54.29,32.45,3.86
true,12,"200823","005438","3441.1773N","9220.1846W",123.40,63.98,25.39,54.38,32.37,3.86
true,12,"200823","005439","3441.1784N","9220.1803W",123.20,77.78,24.80,54.48,32.32,3.86
true,12,"200823","005440","3441.1792N","9220.1761W",122.90,87.35,25.71,54.28,32.30,3.86
true,12,"200823","005441","3441.1791N","9220.1711W",122.80,92.07,28.78,54.42,32.27,3.86
true,12,"200823","005442","3441.1790N","9220.1659W",122.60,93.09,30.15,54.46,32.23,3.86
true,12,"200823","005443","3441.1789N","9220.1607W",122.40,92.74,30.48,54.87,32.23,3.86
true,12,"200823","005444","3441.1786N","9220.1556W",122.20,94.36,29.85,54.85,32.23,3.86
true,12,"200823","005445","3441.1783N","9220.1500W",122.10,93.69,30.80,54.68,32.16,3.86
true,11,"200823","005446","3441.1778N","9220.1442W",122.10,95.60,32.43,54.66,32.18,3.86
true,11,"200823","005447","3441.1775N","9220.1380W",122.00,92.10,33.39,55.06,32.13,3.86
true,11,"200823","005448","3441.1771N","9220.1320W",122.00,93.65,32.84,55.14,32.16,3.86
true,11,"200823","005449","3441.1767N","9220.1258W",121.90,94.21,33.80,54.58,32.30,3.86
true,11,"200823","005450","3441.1763N","9220.1193W",121.90,94.19,35.06,54.46,32.34,3.86
true,10,"200823","005451","3441.1759N","9220.1128W",121.90,93.96,35.11,54.18,32.38,3.86
true,10,"200823","005452","3441.1755N","9220.1062W",122.00,93.22,35.69,53.97,32.41,3.86
true,11,"200823","005453","3441.1752N","9220.0999W",122.10,92.85,33.80,53.88,32.47,3.86
true,11,"200823","005454","3441.1749N","9220.0940W",122.20,93.96,30.65,53.81,32.47,3.86
true,10,"200823","005455","3441.1746N","9220.0886W",122.30,95.32,29.02,54.00,32.47,3.86
true,11,"200823","005456","3441.1741N","9220.0836W",122.30,96.99,26.65,53.75,32.47,3.86
true,11,"200823","005457","3441.1737N","9220.0791W",122.40,98.88,23.15,53.54,32.51,3.86
true,11,"200823","005458","3441.1736N","9220.0752W",122.50,92.71,20.96,53.44,32.53,3.86
true,11,"200823","005459","3441.1735N","9220.0718W",122.60,94.14,18.19,53.33,32.56,3.86
true,11,"200823","005500","3441.1734N","9220.0691W",122.60,95.66,13.17,53.34,32.57,3.86
true,11,"200823","005501","3441.1734N","9220.0677W",122.50,90.80,5.43,53.32,32.57,3.86
true,11,"200823","005502","3441.1734N","9220.0672W",122.50,90.80,0.22,53.30,32.58,3.86
true,11,"200823","005503","3441.1732N","9220.0663W",122.40,90.80,0.44,53.28,32.62,3.86
true,11,"200823","005504","3441.1731N","9220.0650W",122.30,90.80,0.57,53.24,32.63,3.86
true,11,"200823","005505","3441.1732N","9220.0633W",122.20,80.57,11.22,53.20,32.69,3.86
true,11,"200823","005506","3441.1732N","9220.0599W",122.10,89.55,19.43,53.17,32.67,3.86
true,11,"200823","005507","3441.1731N","9220.0554W",122.10,91.05,25.34,53.34,32.61,3.86
true,11,"200823","005508","3441.1728N","9220.0503W",122.00,92.60,29.21,53.43,32.55,3.85
true,11,"200823","005509","3441.1726N","9220.0447W",122.00,92.77,32.13,53.54,32.54,3.86
true,11,"200823","005510","3441.1723N","9220.0384W",121.90,92.92,35.85,53.48,32.55,3.86
true,11,"200823","005511","3441.1721N","9220.0316W",121.80,92.61,37.15,53.33,32.61,3.86
true,11,"200823","005512","3441.1718N","9220.0247W",121.70,93.20,37.87,53.04,32.64,3.86
true,10,"200823","005513","3441.1711N","9220.0164W",122.00,91.72,39.17,53.08,32.64,3.86
true,11,"200823","005514","3441.1710N","9220.0095W",121.90,90.15,38.08,53.14,32.61,3.86
true,11,"200823","005515","3441.1710N","9220.0028W",121.80,91.24,36.60,53.45,32.56,3.86
true,11,"200823","005516","3441.1708N","9219.9965W",121.50,93.91,33.98,53.43,32.52,3.86
true,11,"200823","005517","3441.1705N","9219.9908W",121.30,94.60,30.72,53.59,32.44,3.86
true,11,"200823","005518","3441.1703N","9219.9858W",121.10,92.61,27.22,53.81,32.36,3.86
true,11,"200823","005519","3441.1704N","9219.9814W",120.60,93.72,27.91,54.08,32.34,3.86
true,11,"200823","005520","3441.1702N","9219.9761W",120.20,90.30,29.82,54.30,32.31,3.86
