"hasfix","satellitesused","date","time","lat","lon","altitude","course","speedkmhr","humidity","temperature","bat"
true,16,"190823","235346","3444.0667N","9217.1018W",109.60,0.00,0.04,42.86,34.86,3.80
true,16,"190823","235347","3444.0667N","9217.1018W",109.50,0.00,0.04,42.88,34.86,3.80
true,16,"190823","235348","3444.0667N","9217.1018W",109.50,0.00,0.04,42.81,34.85,3.80
true,16,"190823","235349","3444.0667N","9217.1018W",109.50,0.00,0.02,42.76,34.84,3.81
true,16,"190823","235350","3444.0667N","9217.1018W",109.50,0.00,0.02,42.98,34.84,3.80
true,16,"190823","235351","3444.0667N","9217.1018W",109.50,0.00,0.02,42.95,34.83,3.80
true,16,"190823","235352","3444.0667N","9217.1018W",109.40,0.00,0.02,42.92,34.83,3.81
true,16,"190823","235353","3444.0667N","9217.1018W",109.40,0.00,0.00,42.96,34.82,3.81
true,16,"190823","235354","3444.0667N","9217.1018W",109.40,0.00,0.02,43.05,34.82,3.80
true,16,"190823","235355","3444.0666N","9217.1018W",109.40,0.00,0.06,43.00,34.82,3.80
true,16,"190823","235356","3444.0667N","9217.1018W",109.40,0.00,0.06,43.02,34.82,3.80
true,16,"190823","235357","3444.0666N","9217.1018W",109.40,0.00,0.02,43.04,34.82,3.80
true,15,"190823","235358","3444.0666N","9217.1018W",109.40,0.00,0.02,43.10,34.82,3.81
true,16,"190823","235359","3444.0666N","9217.1018W",109.40,0.00,0.02,43.05,34.82,3.80
true,16,"190823","235400","3444.0666N","9217.1018W",109.40,0.00,0.02,43.03,34.82,3.81
true,16,"190823","235401","3444.0666N","9217.1018W",109.40,0.00,0.04,43.02,34.81,3.80
true,16,"190823","235402","3444.0666N","9217.1018W",109.40,0.00,0.00,43.08,34.81,3.81
true,16,"190823","235403","3444.0666N","9217.1018W",109.40,0.00,0.02,43.02,34.82,3.80
true,16,"190823","235404","3444.0666N","9217.1018W",109.50,0.00,0.02,42.93,34.82,3.80
true,16,"190823","235405","3444.0666N","9217.1018W",109.50,0.00,0.04,42.94,34.82,3.81
true,16,"190823","235406","3444.0666N","9217.1018W",109.50,0.00,0.00,43.00,34.82,3.80
true,16,"190823","235407","3444.0666N","9217.1018W",109.50,0.00,0.00,42.95,34.82,3.80
true,16,"190823","235408","3444.0666N","9217.1018W",109.50,0.00,0.00,43.07,34.82,3.80
true,16,"190823","235409","3444.0666N","9217.1018W",109.50,0.00,0.02,42.99,34.82,3.80
true,16,"190823","235410","3444.0666N","9217.1018W",109.50,0.00,0.02,43.06,34.82,3.81
true,16,"190823","235411","3444.0666N","9217.1018W",109.50,0.00,0.02,43.05,34.82,3.80
true,16,"190823","235412","3444.0666N","9217.1018W",109.40,0.00,0.02,43.11,34.82,3.80
true,16,"190823","235413","3444.0666N","9217.1018W",109.40,0.00,0.02,43.07,34.82,3.80
true,16,"190823","235414","3444.0666N","9217.1019W",109.60,0.00,0.02,43.11,34.83,3.80
true,16,"190823","235415","3444.0666N","9217.1019W",109.50,0.00,0.02,43.06,34.83,3.80
true,16,"190823","235416","3444.0666N","9217.1019W",109.50,0.00,0.02,42.99,34.83,3.80
true,16,"190823","235417","3444.0666N","9217.1019W",109.50,0.00,0.06,42.98,34.83,3.81
true,16,"190823","235418","3444.0666N","9217.1019W",109.50,0.00,0.17,43.14,34.83,3.80
true,16,"190823","235419","3444.0666N","9217.1019W",109.50,0.00,0.20,43.21,34.83,3.81
true,16,"190823","235420","3444.0666N","9217.1019W",109.40,0.00,0.07,43.20,34.83,3.81
true,16,"190823","235421","3444.0666N","9217.1019W",109.40,0.00,0.09,43.23,34.83,3.81
true,15,"190823","235422","3444.0666N","9217.1019W",109.40,0.00,0.06,43.17,34.83,3.81
true,15,"190823","235423","3444.0666N","9217.1019W",109.40,0.00,0.13,43.16,34.83,3.80
true,15,"190823","235424","3444.0666N","9217.1019W",109.30,0.00,0.04,43.18,34.83,3.80
true,16,"190823","235425","3444.0666N","9217.1019W",109.30,0.00,0.20,43.28,34.82,3.80
true,15,"190823","235426","3444.0667N","9217.1019W",109.30,0.00,0.22,43.19,34.82,3.80
true,16,"190823","235427","3444.0666N","9217.1019W",109.70,0.00,0.78,43.19,34.82,3.80
true,16,"190823","235428","3444.0666N","9217.1020W",109.90,0.00,0.31,43.23,34.81,3.80
true,16,"190823","235429","3444.0665N","9217.1020W",109.90,0.00,0.26,43.30,34.81,3.80
true,16,"190823","235430","3444.0665N","9217.1020W",110.00,0.00,0.24,43.30,34.80,3.80
true,16,"190823","235431","3444.0665N","9217.1020W",110.00,0.00,0.22,43.31,34.80,3.80
true,16,"190823","235432","3444.0665N","9217.1020W",110.00,0.00,0.00,43.26,34.79,3.80
true,16,"190823","235433","3444.0665N","9217.1020W",110.00,0.00,0.02,43.27,34.80,3.80
true,15,"190823","235434","3444.0665N","9217.1020W",110.00,0.00,0.04,43.23,34.80,3.80
true,15,"190823","235435","3444.0665N","9217.1020W",110.00,0.00,0.02,43.30,34.80,3.80
true,15,"190823","235436","3444.0665N","9217.1020W",110.00,0.00,0.02,43.23,34.81,3.80
true,15,"190823","235437","3444.0665N","9217.1020W",110.00,0.00,0.00,43.34,34.81,3.80
true,15,"190823","235438","3444.0665N","9217.1020W",110.00,0.00,0.04,43.29,34.81,3.80
true,15,"190823","235439","3444.0665N","9217.1020W",109.90,0.00,0.00,43.11,34.82,3.80
true,15,"190823","235440","3444.0665N","9217.1020W",109.90,0.00,0.04,43.20,34.83,3.80
true,16,"190823","235441","3444.0665N","9217.1020W",109.90,0.00,0.00,43.20,34.84,3.80
true,15,"190823","235442","3444.0665N","9217.1020W",109.90,0.00,0.02,43.19,34.85,3.80
true,15,"190823","235443","3444.0665N","9217.1020W",109.90,0.00,0.04,43.16,34.85,3.80
true,16,"190823","235444","3444.0665N","9217.1020W",109.90,0.00,0.02,43.25,34.85,3.80
true,16,"190823","235445","3444.0665N","9217.1020W",109.90,0.00,0.04,43.11,34.86,3.80
true,15,"190823","235446","3444.0665N","9217.1020W",109.90,0.00,0.06,43.16,34.87,3.80
true,16,"190823","235447","3444.0665N","9217.1020W",109.90,0.00,0.02,43.14,34.88,3.80
true,16,"190823","235448","3444.0665N","9217.1020W",109.90,0.00,0.02,42.96,34.88,3.80
true,16,"190823","235449","3444.0665N","9217.1020W",109.90,0.00,0.02,43.14,34.88,3.80
true,15,"190823","235450","3444.0665N","9217.1020W",109.90,0.00,0.04,43.08,34.89,3.81
true,14,"190823","235451","3444.0665N","9217.1020W",109.90,0.00,0.04,42.96,34.89,3.80
true,14,"190823","235452","3444.0665N","9217.1020W",109.90,0.00,0.04,43.09,34.89,3.80
true,14,"190823","235453","3444.0665N","9217.1020W",109.90,0.00,0.04,43.15,34.89,3.80
true,15,"190823","235454","3444.0665N","9217.1020W",109.90,0.00,0.04,43.00,34.89,3.80
true,15,"190823","235455","3444.0665N","9217.1020W",109.90,0.00,0.07,43.06,34.90,3.81
true,16,"190823","235456","3444.0665N","9217.1020W",109.90,0.00,0.04,43.04,34.90,3.80
true,16,"190823","235457","3444.0665N","9217.1020W",109.90,0.00,0.02,42.86,34.90,3.81
true,15,"190823","235458","3444.0665N","9217.1020W",109.90,0.00,0.04,43.02,34.90,3.80
true,15,"190823","235459","3444.0665N","9217.1020W",109.90,0.00,0.02,43.04,34.90,3.81
true,15,"190823","235500","3444.0665N","9217.1020W",109.90,0.00,0.06,43.00,34.90,3.80
true,15,"190823","235501","3444.0665N","9217.1020W",109.90,0.00,0.02,42.85,34.90,3.80
true,15,"190823","235502","3444.0665N","9217.1020W",109.90,0.00,0.02,42.91,34.90,3.80
true,16,"190823","235503","3444.0665N","9217.1020W",109.90,0.00,0.02,42.86,34.89,3.81
true,16,"190823","235504","3444.0665N","9217.1019W",109.90,0.00,0.00,42.88,34.88,3.80
true,16,"190823","235505","3444.0665N","9217.1019W",109.90,0.00,0.02,42.76,34.89,3.80
true,16,"190823","235506","3444.0665N","9217.1019W",109.90,0.00,0.00,42.77,34.89,3.80
true,16,"190823","235507","3444.0665N","9217.1019W",109.90,0.00,0.02,42.72,34.89,3.80
true,16,"190823","235508","3444.0665N","9217.1019W",109.90,0.00,0.02,42.70,34.89,3.80
true,16,"190823","235509","3444.0665N","9217.1019W",109.90,0.00,0.04,42.74,34.88,3.80
true,16,"190823","235510","3444.0665N","9217.1019W",109.90,0.00,0.04,42.71,34.88,3.80
true,16,"190823","235511","3444.0665N","9217.1019W",109.90,0.00,0.02,42.69,34.87,3.80
true,16,"190823","235512","3444.0665N","9217.1019W",109.90,0.00,0.04,42.67,34.86,3.80
true,16,"190823","235513","3444.0665N","9217.1019W",109.90,0.00,0.06,42.70,34.85,3.80
true,16,"190823","235514","3444.0665N","9217.1019W",109.90,0.00,0.02,42.74,34.85,3.80
true,16,"190823","235515","3444.0665N","9217.1019W",109.90,0.00,0.04,42.88,34.84,3.80
true,16,"190823","235516","3444.0665N","9217.1019W",109.90,0.00,0.04,42.80,34.84,3.80
true,16,"190823","235517","3444.0665N","9217.1019W",109.90,0.00,0.07,42.74,34.84,3.80
true,16,"190823","235518","3444.0665N","9217.1019W",109.90,0.00,0.02,42.85,34.85,3.80
true,16,"190823","235519","3444.0665N","9217.1019W",109.90,0.00,0.02,42.76,34.85,3.80
true,16,"190823","235520","3444.0665N","9217.1018W",109.90,0.00,0.00,42.86,34.85,3.80
true,16,"190823","235521","3444.0665N","9217.1018W",109.90,0.00,0.00,42.85,34.85,3.80
true,17,"190823","235522","3444.0665N","9217.1018W",109.90,0.00,0.04,42.97,34.85,3.80
true,16,"190823","235523","3444.0665N","9217.1018W",109.90,0.00,0.04,43.04,34.84,3.80
true,16,"190823","235524","3444.0665N","9217.1018W",109.90,0.00,0.02,42.87,34.84,3.80
true,16,"190823","235525","3444.0665N","9217.1018W",109.90,0.00,0.00,42.95,34.84,3.80
true,16,"190823","235526","3444.0665N","9217.1018W",109.90,0.00,0.04,43.03,34.83,3.80
true,16,"190823","235527","3444.0665N","9217.1017W",109.90,0.00,0.00,42.91,34.83,3.80
true,16,"190823","235528","3444.0665N","9217.1017W",109.90,0.00,0.00,42.89,34.82,3.80
true,16,"190823","235529","3444.0665N","9217.1017W",109.90,0.00,0.06,43.02,34.81,3.80
true,16,"190823","235530","3444.0665N","9217.1017W",109.90,0.00,0.09,43.06,34.81,3.80
true,16,"190823","235531","3444.0665N","9217.1017W",109.90,0.00,0.02,43.00,34.80,3.80
true,16,"190823","235532","3444.0665N","9217.1017W",109.90,0.00,0.04,42.96,34.80,3.80
true,16,"190823","235533","3444.0665N","9217.1017W",109.90,0.00,0.02,43.05,34.79,3.80
true,16,"190823","235534","3444.0665N","9217.1017W",109.90,0.00,0.02,42.99,34.79,3.80
true,16,"190823","235535","3444.0665N","9217.1016W",109.90,0.00,0.02,43.02,34.79,3.80
true,16,"190823","235536","3444.0665N","9217.1016W",109.90,0.00,0.04,42.91,34.78,3.80
true,16,"190823","235537","3444.0665N","9217.1016W",109.90,0.00,0.02,42.97,34.79,3.80
true,16,"190823","235538","3444.0665N","9217.1016W",109.90,0.00,0.02,42.92,34.79,3.80
true,16,"190823","235539","3444.0665N","9217.1016W",109.90,0.00,0.04,42.92,34.78,3.80
true,17,"190823","235540","3444.0665N","9217.1016W",109.90,0.00,0.02,42.99,34.79,3.80
true,16,"190823","235541","3444.0665N","9217.1016W",109.90,0.00,0.04,42.92,34.78,3.80
true,16,"190823","235542","3444.0665N","9217.1016W",109.90,0.00,0.17,43.04,34.78,3.80
true,16,"190823","235543","3444.0665N","9217.1016W",109.90,0.00,0.15,43.02,34.79,3.80
true,16,"190823","235544","3444.0665N","9217.1015W",109.90,0.00,0.07,42.91,34.78,3.80
true,16,"190823","235545","3444.0665N","9217.1015W",109.90,0.00,0.00,42.87,34.78,3.80
true,16,"190823","235546","3444.0665N","9217.1015W",109.90,0.00,0.02,43.05,34.77,3.80
true,16,"190823","235547","3444.0665N","9217.1015W",109.90,0.00,0.02,42.85,34.76,3.80
true,16,"190823","235548","3444.0665N","9217.1015W",109.90,0.00,0.04,42.96,34.76,3.80
true,16,"190823","235549","3444.0665N","9217.1015W",109.90,0.00,0.00,42.82,34.75,3.80
true,16,"190823","235550","3444.0665N","9217.1015W",109.90,0.00,0.07,42.92,34.74,3.80
true,16,"190823","235551","3444.0665N","9217.1015W",109.90,0.00,0.04,43.04,34.72,3.80
true,15,"190823","235552","3444.0665N","9217.1014W",109.90,0.00,0.06,43.02,34.72,3.80
true,16,"190823","235553","3444.0665N","9217.1014W",109.90,0.00,0.04,43.01,34.71,3.80
true,16,"190823","235554","3444.0665N","9217.1014W",109.90,0.00,0.04,43.13,34.70,3.80
true,16,"190823","235555","3444.0665N","9217.1014W",109.90,0.00,0.04,42.99,34.70,3.80
true,16,"190823","235556","3444.0665N","9217.1014W",109.90,0.00,0.04,43.03,34.69,3.80
true,16,"190823","235557","3444.0665N","9217.1014W",109.90,0.00,0.02,43.11,34.69,3.80
true,16,"190823","235558","3444.0665N","9217.1014W",109.90,0.00,0.02,43.14,34.69,3.80
true,16,"190823","235559","3444.0665N","9217.1014W",109.90,0.00,0.02,43.19,34.69,3.80
true,16,"190823","235600","3444.0665N","9217.1014W",109.90,0.00,0.06,43.13,34.69,3.80
true,16,"190823","235601","3444.0665N","9217.1013W",109.90,0.00,0.04,43.26,34.69,3.80
true,17,"190823","235602","3444.0665N","9217.1013W",110.00,0.00,0.09,43.18,34.69,3.80
true,17,"190823","235603","3444.0665N","9217.1013W",110.00,0.00,0.04,43.29,34.68,3.80
true,17,"190823","235604","3444.0665N","9217.1013W",110.00,0.00,0.07,43.22,34.69,3.80
true,16,"190823","235605","3444.0665N","9217.1013W",110.00,0.00,0.06,43.17,34.69,3.80
true,16,"190823","235606","3444.0665N","9217.1013W",110.00,0.00,0.02,43.21,34.69,3.80
true,15,"190823","235607","3444.0665N","9217.1013W",110.00,0.00,0.02,43.19,34.69,3.80
true,16,"190823","235608","3444.0665N","9217.1013W",110.00,0.00,0.28,43.29,34.70,3.80
true,16,"190823","235609","3444.0665N","9217.1013W",110.00,0.00,0.26,43.30,34.69,3.80
true,16,"190823","235610","3444.0665N","9217.1013W",109.90,0.00,0.22,43.22,34.69,3.80
true,16,"190823","235611","3444.0665N","9217.1013W",109.90,0.00,0.17,43.21,34.70,3.80
true,16,"190823","235612","3444.0665N","9217.1013W",109.90,0.00,0.04,43.24,34.70,3.80
true,16,"190823","235613","3444.0665N","9217.1013W",109.90,0.00,0.06,43.19,34.71,3.80
true,16,"190823","235614","3444.0665N","9217.1013W",109.90,0.00,0.02,43.13,34.72,3.80
true,16,"190823","235615","3444.0665N","9217.1013W",109.90,0.00,0.06,43.20,34.72,3.80
true,16,"190823","235616","3444.0665N","9217.1013W",109.90,0.00,0.02,43.15,34.73,3.80
true,16,"190823","235617","3444.0665N","9217.1013W",109.90,0.00,0.02,43.18,34.74,3.80
true,17,"190823","235618","3444.0665N","9217.1012W",109.90,0.00,0.13,43.16,34.74,3.80
true,17,"190823","235619","3444.0665N","9217.1012W",110.00,0.00,0.06,43.25,34.73,3.80
true,17,"190823","235620","3444.0665N","9217.1012W",110.10,0.00,0.04,43.14,34.74,3.80
true,17,"190823","235621","3444.0665N","9217.1012W",110.10,0.00,0.20,43.18,34.75,3.80
true,17,"190823","235622","3444.0664N","9217.1012W",110.00,0.00,0.06,43.16,34.75,3.80
true,16,"190823","235623","3444.0664N","9217.1012W",110.00,0.00,0.00,43.18,34.76,3.80
true,16,"190823","235624","3444.0664N","9217.1011W",110.00,0.00,0.65,43.09,34.75,3.80
true,16,"190823","235625","3444.0665N","9217.1011W",110.00,0.00,0.61,43.22,34.76,3.80
true,15,"190823","235626","3444.0665N","9217.1012W",110.10,0.00,0.28,43.15,34.76,3.80
true,15,"190823","235627","3444.0665N","9217.1012W",110.20,0.00,0.19,43.18,34.76,3.80
true,15,"190823","235628","3444.0666N","9217.1012W",110.20,0.00,0.20,43.18,34.77,3.80
true,15,"190823","235629","3444.0666N","9217.1012W",110.20,0.00,0.19,43.15,34.77,3.80
true,15,"190823","235630","3444.0666N","9217.1012W",110.20,0.00,0.24,43.14,34.77,3.80
true,15,"190823","235631","3444.0666N","9217.1012W",110.20,0.00,0.11,43.00,34.78,3.80
true,16,"190823","235632","3444.0666N","9217.1012W",110.20,0.00,0.06,43.11,34.78,3.80
true,16,"190823","235633","3444.0666N","9217.1012W",110.20,0.00,0.04,43.08,34.78,3.80
true,16,"190823","235634","3444.0666N","9217.1012W",110.20,0.00,0.09,43.09,34.79,3.80
true,16,"190823","235635","3444.0666N","9217.1012W",110.20,0.00,0.02,43.00,34.79,3.80
true,16,"190823","235636","3444.0666N","9217.1011W",110.20,0.00,0.04,42.96,34.80,3.80
true,16,"190823","235637","3444.0666N","9217.1011W",110.20,0.00,0.02,43.03,34.80,3.80
true,16,"190823","235638","3444.0666N","9217.1011W",110.20,0.00,0.19,43.00,34.80,3.80
true,17,"190823","235639","3444.0666N","9217.1011W",110.20,0.00,0.44,43.08,34.81,3.80
true,17,"190823","235640","3444.0666N","9217.1011W",110.20,0.00,0.04,43.00,34.81,3.80
true,16,"190823","235641","3444.0666N","9217.1011W",110.20,0.00,0.11,43.07,34.81,3.80
true,17,"190823","235642","3444.0666N","9217.1011W",110.20,0.00,0.07,43.03,34.81,3.80
true,16,"190823","235643","3444.0666N","9217.1011W",110.20,0.00,0.22,42.97,34.82,3.80
true,17,"190823","235644","3444.0666N","9217.1011W",110.20,0.00,0.19,43.05,34.82,3.80
true,17,"190823","235645","3444.0666N","9217.1011W",110.20,0.00,0.11,43.00,34.83,3.80
true,17,"190823","235646","3444.0666N","9217.1011W",110.20,0.00,0.09,43.02,34.82,3.80
true,17,"190823","235647","3444.0666N","9217.1011W",110.20,0.00,0.06,43.04,34.82,3.80
true,17,"190823","235648","3444.0666N","9217.1011W",110.20,0.00,0.07,43.00,34.82,3.80
true,17,"190823","235649","3444.0666N","9217.1011W",110.20,0.00,0.09,42.99,34.82,3.80
true,17,"190823","235650","3444.0666N","9217.1011W",110.20,0.00,0.04,42.84,34.81,3.80
true,17,"190823","235651","3444.0666N","9217.1011W",110.20,0.00,0.07,43.02,34.81,3.80
true,17,"190823","235652","3444.0666N","9217.1011W",110.20,0.00,0.02,42.99,34.81,3.80
true,17,"190823","235653","3444.0666N","9217.1011W",110.20,0.00,0.04,42.96,34.81,3.80
true,17,"190823","235654","3444.0666N","9217.1010W",110.20,0.00,0.02,42.84,34.81,3.80
true,17,"190823","235655","3444.0666N","9217.1010W",110.20,0.00,0.02,42.93,34.81,3.80
true,17,"190823","235656","3444.0666N","9217.1010W",110.20,0.00,0.09,42.98,34.81,3.80
true,17,"190823","235657","3444.0666N","9217.1010W",110.20,0.00,0.07,43.06,34.82,3.80
true,17,"190823","235658","3444.0666N","9217.1010W",110.20,0.00,0.07,42.90,34.82,3.80
true,17,"190823","235659","3444.0666N","9217.1010W",110.20,0.00,0.06,42.98,34.82,3.80
true,17,"190823","235700","3444.0666N","9217.1010W",110.20,0.00,0.11,42.99,34.82,3.80
true,16,"190823","235701","3444.0666N","9217.1010W",110.20,0.00,0.04,43.04,34.83,3.80
true,17,"190823","235702","3444.0666N","9217.1010W",110.20,0.00,0.02,42.97,34.83,3.80
true,17,"190823","235703","3444.0666N","9217.1010W",110.20,0.00,0.02,43.05,34.83,3.80
true,17,"190823","235704","3444.0666N","9217.1010W",110.20,0.00,0.02,43.13,34.82,3.80
true,17,"190823","235705","3444.0666N","9217.1010W",110.20,0.00,0.02,43.06,34.82,3.80
true,17,"190823","235706","3444.0666N","9217.1010W",110.20,0.00,0.56,43.25,34.82,3.80
true,17,"190823","235707","3444.0665N","9217.1010W",110.20,0.00,0.07,43.14,34.81,3.80
true,17,"190823","235708","3444.0665N","9217.1010W",110.30,0.00,0.54,43.15,34.81,3.80
true,17,"190823","235709","3444.0665N","9217.1009W",110.30,0.00,0.43,43.17,34.81,3.80
true,17,"190823","235710","3444.0665N","9217.1010W",110.30,0.00,0.09,43.12,34.80,3.80
true,17,"190823","235711","3444.0665N","9217.1009W",110.30,0.00,0.09,43.15,34.80,3.80
true,17,"190823","235712","3444.0665N","9217.1009W",110.30,0.00,0.07,43.14,34.80,3.80
true,16,"190823","235713","3444.0664N","9217.1009W",110.30,0.00,0.15,43.23,34.79,3.80
true,17,"190823","235714","3444.0664N","9217.1009W",110.30,0.00,0.31,43.13,34.79,3.80
true,17,"190823","235715","3444.0664N","9217.1009W",110.20,0.00,0.20,43.20,34.79,3.80
true,17,"190823","235716","3444.0664N","9217.1009W",110.20,0.00,0.07,43.19,34.78,3.80
true,17,"190823","235717","3444.0664N","9217.1009W",110.20,0.00,0.07,43.15,34.78,3.80
true,17,"190823","235718","3444.0664N","9217.1009W",110.30,0.00,0.04,43.27,34.78,3.80
true,17,"190823","235719","3444.0664N","9217.1009W",110.30,0.00,0.06,43.19,34.78,3.80
true,17,"190823","235720","3444.0664N","9217.1009W",110.30,0.00,0.06,43.24,34.79,3.80
true,16,"190823","235721","3444.0664N","9217.1009W",110.30,0.00,0.06,43.17,34.79,3.79
true,16,"190823","235722","3444.0664N","9217.1009W",110.30,0.00,0.02,43.08,34.79,3.80
true,17,"190823","235723","3444.0664N","9217.1010W",110.30,0.00,0.02,43.13,34.80,3.80
true,17,"190823","235724","3444.0664N","9217.1010W",110.30,0.00,0.07,43.20,34.80,3.80
true,16,"190823","235725","3444.0664N","9217.1010W",110.30,0.00,0.02,43.15,34.81,3.80
true,16,"190823","235726","3444.0664N","9217.1010W",110.30,0.00,0.06,43.13,34.81,3.79
true,16,"190823","235727","3444.0664N","9217.1010W",110.30,0.00,0.07,43.17,34.82,3.80
true,16,"190823","235728","3444.0664N","9217.1010W",110.40,0.00,0.04,43.10,34.82,3.80
true,16,"190823","235729","3444.0664N","9217.1010W",110.40,0.00,0.09,43.03,34.83,3.80
true,15,"190823","235730","3444.0664N","9217.1009W",110.30,0.00,0.17,42.97,34.83,3.80
true,15,"190823","235731","3444.0664N","9217.1009W",110.30,0.00,0.04,43.04,34.83,3.80
true,15,"190823","235732","3444.0664N","9217.1009W",110.30,0.00,0.04,42.99,34.83,3.80
true,16,"190823","235733","3444.0664N","9217.1009W",110.30,0.00,0.11,43.09,34.83,3.80
true,16,"190823","235734","3444.0664N","9217.1009W",110.30,0.00,0.50,43.08,34.83,3.80
true,16,"190823","235735","3444.0664N","9217.1009W",110.30,0.00,0.02,43.07,34.82,3.80
true,16,"190823","235736","3444.0664N","9217.1009W",110.40,0.00,0.07,43.12,34.81,3.80
true,17,"190823","235737","3444.0664N","9217.1009W",110.40,0.00,0.02,43.14,34.81,3.80
true,17,"190823","235738","3444.0664N","9217.1009W",110.40,0.00,0.30,43.23,34.80,3.80
true,17,"190823","235739","3444.0664N","9217.1009W",110.40,0.00,0.31,43.19,34.80,3.80
true,17,"190823","235740","3444.0664N","9217.1009W",110.30,0.00,0.04,43.20,34.79,3.80
true,17,"190823","235741","3444.0664N","9217.1009W",110.40,0.00,0.02,43.28,34.79,3.80
true,16,"190823","235742","3444.0664N","9217.1009W",110.30,0.00,0.19,43.14,34.79,3.80
true,17,"190823","235743","3444.0664N","9217.1008W",110.30,0.00,0.28,43.20,34.79,3.80
true,17,"190823","235744","3444.0664N","9217.1009W",110.30,0.00,0.11,43.31,34.79,3.80
